Date,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
2019-02-15 18:00:00,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63,55.63
2019-02-15 19:00:00,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28,49.28
2019-02-15 20:00:00,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74,50.74
2019-02-15 21:00:00,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81,62.81
2019-02-15 22:00:00,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02
2019-02-15 23:00:00,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99
2019-02-16 00:00:00,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
2019-02-16 01:00:00,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83
2019-02-16 02:00:00,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72,57.72
2019-02-16 03:00:00,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41
2019-02-16 04:00:00,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1
2019-02-16 05:00:00,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76
2019-02-16 06:00:00,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35,75.35
2019-02-16 07:00:00,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35
2019-02-16 08:00:00,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78,64.78
2019-02-16 09:00:00,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25
2019-02-16 10:00:00,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5
2019-02-16 11:00:00,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85
2019-02-16 12:00:00,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86
2019-02-16 13:00:00,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69
2019-02-16 14:00:00,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51,36.51
2019-02-16 15:00:00,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77,68.77
2019-02-16 16:00:00,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07,61.07
2019-02-16 17:00:00,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
2019-02-16 18:00:00,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03
2019-02-16 19:00:00,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86
2019-02-16 20:00:00,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33,50.33
2019-02-16 21:00:00,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62,49.62
2019-02-16 22:00:00,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85
2019-02-16 23:00:00,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84
2019-02-17 00:00:00,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77,56.77
2019-02-17 01:00:00,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86,58.86
2019-02-17 02:00:00,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46,62.46
2019-02-17 03:00:00,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98
2019-02-17 04:00:00,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24
2019-02-17 05:00:00,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29
2019-02-17 06:00:00,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2
2019-02-17 07:00:00,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92,61.92
2019-02-17 08:00:00,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42,68.42
2019-02-17 09:00:00,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81,75.81
2019-02-17 10:00:00,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15
2019-02-17 11:00:00,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49
2019-02-17 12:00:00,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67
2019-02-17 13:00:00,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5
2019-02-17 14:00:00,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91
2019-02-17 15:00:00,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95
2019-02-17 16:00:00,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98
2019-02-17 17:00:00,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92,42.92
2019-02-17 18:00:00,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38
2019-02-17 19:00:00,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95,39.95
2019-02-17 20:00:00,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02
2019-02-17 21:00:00,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29
2019-02-17 22:00:00,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15
2019-02-17 23:00:00,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95
2019-02-18 00:00:00,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22,75.22
2019-02-18 01:00:00,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2019-02-18 02:00:00,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03
2019-02-18 03:00:00,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83
2019-02-18 04:00:00,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17
2019-02-18 05:00:00,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02
2019-02-18 06:00:00,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94
2019-02-18 07:00:00,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81,127.81
2019-02-18 08:00:00,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71,145.71
2019-02-18 09:00:00,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83,167.83
2019-02-18 10:00:00,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28,348.28
2019-02-18 11:00:00,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92,285.92
2019-02-18 12:00:00,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56
2019-02-18 13:00:00,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25
2019-02-18 14:00:00,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11
2019-02-18 15:00:00,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
2019-02-18 16:00:00,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51
2019-02-18 17:00:00,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23
2019-02-18 18:00:00,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51,27.51
2019-02-18 19:00:00,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84
2019-02-18 20:00:00,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24
2019-02-18 21:00:00,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36
2019-02-18 22:00:00,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32
2019-02-18 23:00:00,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41,62.41
2019-02-19 00:00:00,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52,65.52
2019-02-19 01:00:00,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79,70.79
2019-02-19 02:00:00,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33
2019-02-19 03:00:00,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11,84.11
2019-02-19 04:00:00,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91,82.91
2019-02-19 05:00:00,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23,73.23
2019-02-19 06:00:00,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44,82.44
2019-02-19 07:00:00,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78,67.78
2019-02-19 08:00:00,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59,89.59
2019-02-19 09:00:00,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38
2019-02-19 10:00:00,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51,107.51
2019-02-19 11:00:00,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11,77.11
2019-02-19 12:00:00,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54,71.54
2019-02-19 13:00:00,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42,69.42
2019-02-19 14:00:00,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38
2019-02-19 15:00:00,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87,47.87
2019-02-19 16:00:00,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37,39.37
2019-02-19 17:00:00,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85,46.85
2019-02-19 18:00:00,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06,43.06
2019-02-19 19:00:00,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2
2019-02-19 20:00:00,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23
2019-02-19 21:00:00,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53
2019-02-19 22:00:00,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27
2019-02-19 23:00:00,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3
2019-02-20 00:00:00,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27,127.27
2019-02-20 01:00:00,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71,135.71
2019-02-20 02:00:00,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93,140.93
2019-02-20 03:00:00,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59,163.59
2019-02-20 04:00:00,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27,137.27
2019-02-20 05:00:00,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25,126.25
2019-02-20 06:00:00,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71
2019-02-20 07:00:00,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94
2019-02-20 08:00:00,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93
2019-02-20 09:00:00,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29,90.29
2019-02-20 10:00:00,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64
2019-02-20 11:00:00,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61,96.61
2019-02-20 12:00:00,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76,76.76
2019-02-20 13:00:00,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15,66.15
2019-02-20 14:00:00,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93
2019-02-20 15:00:00,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49
2019-02-20 16:00:00,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85
2019-02-20 17:00:00,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68
2019-02-20 18:00:00,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84,55.84
2019-02-20 19:00:00,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8
2019-02-20 20:00:00,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91,60.91
2019-02-20 21:00:00,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12,62.12
2019-02-20 22:00:00,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7
2019-02-20 23:00:00,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87
2019-02-21 00:00:00,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03
2019-02-21 01:00:00,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36
2019-02-21 02:00:00,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7
2019-02-21 03:00:00,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73
2019-02-21 04:00:00,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14
2019-02-21 05:00:00,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55,146.55
2019-02-21 06:00:00,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71,130.71
2019-02-21 07:00:00,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74,118.74
2019-02-21 08:00:00,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68
2019-02-21 09:00:00,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36,110.36
2019-02-21 10:00:00,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94
2019-02-21 11:00:00,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44
2019-02-21 12:00:00,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48
2019-02-21 13:00:00,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04,48.04
2019-02-21 14:00:00,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58
2019-02-21 15:00:00,61.04247452,43.34208395,45.25437097,48.88,58.47354437,48.88,58.47354437,41.58,42.3,
2019-02-21 16:00:00,59.82854101,38.53250613,40.84917207,48.88,58.47354437,48.88,58.47354437,41.58,42.3,
2019-02-21 17:00:00,68.05398415,34.04060165,36.61841857,48.88,58.47354437,48.88,58.47354437,41.58,42.3,
2019-02-21 18:00:00,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3
2019-02-21 19:00:00,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14,57.14
2019-02-21 20:00:00,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3
2019-02-21 21:00:00,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71
2019-02-21 22:00:00,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63,86.63
2019-02-21 23:00:00,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34,139.34
2019-02-22 00:00:00,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24,132.24
2019-02-22 01:00:00,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77,85.77
2019-02-22 02:00:00,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77
2019-02-22 03:00:00,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08
2019-02-22 04:00:00,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87,44.87
2019-02-22 05:00:00,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47
2019-02-22 06:00:00,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15
2019-02-22 07:00:00,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23,82.23
2019-02-22 08:00:00,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71
2019-02-22 09:00:00,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97
2019-02-22 10:00:00,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58
2019-02-22 11:00:00,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22
2019-02-22 12:00:00,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51
2019-02-22 13:00:00,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7
2019-02-22 14:00:00,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41,79.41
2019-02-22 15:00:00,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72
2019-02-22 16:00:00,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54,62.54
2019-02-22 17:00:00,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43
2019-02-22 18:00:00,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09
2019-02-22 19:00:00,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63
2019-02-22 20:00:00,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73
2019-02-22 21:00:00,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41
2019-02-22 22:00:00,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94
2019-02-22 23:00:00,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01
2019-02-23 00:00:00,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71,42.71
2019-02-23 01:00:00,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58,45.58
2019-02-23 02:00:00,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91
2019-02-23 03:00:00,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6
2019-02-23 04:00:00,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15,40.15
2019-02-23 05:00:00,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29
2019-02-23 06:00:00,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2
2019-02-23 07:00:00,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
2019-02-23 08:00:00,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
2019-02-23 09:00:00,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89
2019-02-23 10:00:00,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15
2019-02-23 11:00:00,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73
2019-02-23 12:00:00,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52,82.52
2019-02-23 13:00:00,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21
2019-02-23 14:00:00,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88,73.88
2019-02-23 15:00:00,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83
2019-02-23 16:00:00,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11
2019-02-23 17:00:00,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45
2019-02-23 18:00:00,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49
2019-02-23 19:00:00,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66,38.66
2019-02-23 20:00:00,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
2019-02-23 21:00:00,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91
2019-02-23 22:00:00,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74
2019-02-23 23:00:00,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51
2019-02-24 00:00:00,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67,49.67
2019-02-24 01:00:00,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29,46.29
2019-02-24 02:00:00,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93,47.93
2019-02-24 03:00:00,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19,54.19
2019-02-24 04:00:00,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38,57.38
2019-02-24 05:00:00,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03,57.03
2019-02-24 06:00:00,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09
2019-02-24 07:00:00,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09,68.09
2019-02-24 08:00:00,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63,85.63
2019-02-24 09:00:00,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96
2019-02-24 10:00:00,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.28
2019-02-24 11:00:00,95.09,95.09,95.09,95.09,95.09,95.09,95.09,95.09,95.09,95.09
2019-02-24 12:00:00,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56
2019-02-24 13:00:00,67.02,67.02,67.02,67.02,67.02,67.02,67.02,67.02,67.02,67.02
2019-02-24 14:00:00,53.89,53.89,53.89,53.89,53.89,53.89,53.89,53.89,53.89,53.89
2019-02-24 15:00:00,47.42,47.42,47.42,47.42,47.42,47.42,47.42,47.42,47.42,47.42
2019-02-24 16:00:00,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59
2019-02-24 17:00:00,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91
2019-02-24 18:00:00,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37,36.37
2019-02-24 19:00:00,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21,29.21
2019-02-24 20:00:00,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59
2019-02-24 21:00:00,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31
2019-02-24 22:00:00,104.95,104.95,104.95,104.95,104.95,104.95,104.95,104.95,104.95,104.95
2019-02-24 23:00:00,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31
2019-02-25 00:00:00,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11
2019-02-25 01:00:00,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69
2019-02-25 02:00:00,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4
2019-02-25 03:00:00,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21
2019-02-25 04:00:00,77.26,77.26,77.26,77.26,77.26,77.26,77.26,77.26,77.26,77.26
2019-02-25 05:00:00,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81
2019-02-25 06:00:00,66.42,66.42,66.42,66.42,66.42,66.42,66.42,66.42,66.42,66.42
2019-02-25 07:00:00,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47
2019-02-25 08:00:00,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7
2019-02-25 09:00:00,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05
2019-02-25 10:00:00,87.04,87.04,87.04,87.04,87.04,87.04,87.04,87.04,87.04,87.04
2019-02-25 11:00:00,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25
2019-02-25 12:00:00,73.37,73.37,73.37,73.37,73.37,73.37,73.37,73.37,73.37,73.37
2019-02-25 13:00:00,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
2019-02-25 14:00:00,56.48,56.48,56.48,56.48,56.48,56.48,56.48,56.48,56.48,56.48
2019-02-25 15:00:00,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17
2019-02-25 16:00:00,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8
2019-02-25 17:00:00,40.23,40.23,40.23,40.23,40.23,40.23,40.23,40.23,40.23,40.23
2019-02-25 18:00:00,32.23,32.23,32.23,32.23,32.23,32.23,32.23,32.23,32.23,32.23
2019-02-25 19:00:00,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72,32.72
2019-02-25 20:00:00,36.69,36.69,36.69,36.69,36.69,36.69,36.69,36.69,36.69,36.69
2019-02-25 21:00:00,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2
2019-02-25 22:00:00,75.32,75.32,75.32,75.32,75.32,75.32,75.32,75.32,75.32,75.32
2019-02-25 23:00:00,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65
2019-02-26 00:00:00,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48
2019-02-26 01:00:00,85.51,85.51,85.51,85.51,85.51,85.51,85.51,85.51,85.51,85.51
2019-02-26 02:00:00,76.78,76.78,76.78,76.78,76.78,76.78,76.78,76.78,76.78,76.78
2019-02-26 03:00:00,72.26,72.26,72.26,72.26,72.26,72.26,72.26,72.26,72.26,72.26
2019-02-26 04:00:00,60.46,60.46,60.46,60.46,60.46,60.46,60.46,60.46,60.46,60.46
2019-02-26 05:00:00,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76
2019-02-26 06:00:00,55.15,55.15,55.15,55.15,55.15,55.15,55.15,55.15,55.15,55.15
2019-02-26 07:00:00,59.71,59.71,59.71,59.71,59.71,59.71,59.71,59.71,59.71,59.71
2019-02-26 08:00:00,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71
2019-02-26 09:00:00,80.22,80.22,80.22,80.22,80.22,80.22,80.22,80.22,80.22,80.22
2019-02-26 10:00:00,76.83,76.83,76.83,76.83,76.83,76.83,76.83,76.83,76.83,76.83
2019-02-26 11:00:00,73.27,73.27,73.27,73.27,73.27,73.27,73.27,73.27,73.27,73.27
2019-02-26 12:00:00,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27
2019-02-26 13:00:00,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01
2019-02-26 14:00:00,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
2019-02-26 15:00:00,48.73,48.73,48.73,48.73,48.73,48.73,48.73,48.73,48.73,48.73
