,Date,5we,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
25748,2022-01-12 15:00:00,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35
25749,2022-01-12 16:00:00,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45,55.45
25750,2022-01-12 17:00:00,49.14,49.14,49.14,49.14,49.14,49.14,49.14,49.14,49.14,49.14,49.14
25751,2022-01-12 18:00:00,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
25752,2022-01-12 19:00:00,44.12,44.12,44.12,44.12,44.12,44.12,44.12,44.12,44.12,44.12,44.12
25753,2022-01-12 20:00:00,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02
25754,2022-01-12 21:00:00,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
25755,2022-01-12 22:00:00,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63
25756,2022-01-12 23:00:00,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85,74.85
25757,2022-01-13 00:00:00,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82
25758,2022-01-13 01:00:00,45.89,45.89,45.89,45.89,45.89,45.89,45.89,45.89,45.89,45.89,45.89
25759,2022-01-13 02:00:00,58.95,58.95,58.95,58.95,58.95,58.95,58.95,58.95,58.95,58.95,58.95
25760,2022-01-13 03:00:00,64.32,64.32,64.32,64.32,64.32,64.32,64.32,64.32,64.32,64.32,64.32
25761,2022-01-13 04:00:00,58.64,58.64,58.64,58.64,58.64,58.64,58.64,58.64,58.64,58.64,58.64
25762,2022-01-13 05:00:00,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
25763,2022-01-13 06:00:00,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89
25764,2022-01-13 07:00:00,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
25765,2022-01-13 08:00:00,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89,57.89
25766,2022-01-13 09:00:00,86.89,86.89,86.89,86.89,86.89,86.89,86.89,86.89,86.89,86.89,86.89
25767,2022-01-13 10:00:00,77.83,77.83,77.83,77.83,77.83,77.83,77.83,77.83,77.83,77.83,77.83
25768,2022-01-13 11:00:00,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96
25769,2022-01-13 12:00:00,75.25,75.25,75.25,75.25,75.25,75.25,75.25,75.25,75.25,75.25,75.25
25770,2022-01-13 13:00:00,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81,73.81
25771,2022-01-13 14:00:00,72.25,72.25,72.25,72.25,72.25,72.25,72.25,72.25,72.25,72.25,72.25
25772,2022-01-13 15:00:00,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95
25773,2022-01-13 16:00:00,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22
25774,2022-01-13 17:00:00,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01
25775,2022-01-13 18:00:00,60.63,60.63,60.63,60.63,60.63,60.63,60.63,60.63,60.63,60.63,60.63
25776,2022-01-13 19:00:00,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38
25777,2022-01-13 20:00:00,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98
25778,2022-01-13 21:00:00,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93,76.93
25779,2022-01-13 22:00:00,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07
25780,2022-01-13 23:00:00,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3
25781,2022-01-14 00:00:00,60.94,60.94,60.94,60.94,60.94,60.94,60.94,60.94,60.94,60.94,60.94
25782,2022-01-14 01:00:00,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69
25783,2022-01-14 02:00:00,64.37,64.37,64.37,64.37,64.37,64.37,64.37,64.37,64.37,64.37,64.37
25784,2022-01-14 03:00:00,76.62,76.62,76.62,76.62,76.62,76.62,76.62,76.62,76.62,76.62,76.62
25785,2022-01-14 04:00:00,49.45,49.45,49.45,49.45,49.45,49.45,49.45,49.45,49.45,49.45,49.45
25786,2022-01-14 05:00:00,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16
25787,2022-01-14 06:00:00,59.68,59.68,59.68,59.68,59.68,59.68,59.68,59.68,59.68,59.68,59.68
25788,2022-01-14 07:00:00,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66
25789,2022-01-14 08:00:00,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
25790,2022-01-14 09:00:00,45.63827054,40.54235191,82.69031118,85.22803338,48.88,58.47354437,48.88,58.47354437,53.26,72.2,
25791,2022-01-14 10:00:00,41.27339223,40.12886125,75.11082555,73.57339044,48.88,58.47354437,48.88,58.47354437,53.26,72.2,
25792,2022-01-14 11:00:00,39.13803382,37.20466899,75.51072573,75.08714873,48.88,58.47354437,48.88,58.47354437,53.26,72.2,
25793,2022-01-14 12:00:00,37.37199527,35.99846713,76.32491536,77.17145566,48.88,58.47354437,48.88,58.47354437,53.26,72.2,
25794,2022-01-14 13:00:00,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2
25795,2022-01-14 14:00:00,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86
25796,2022-01-14 15:00:00,50.95566338,39.83321537,77.88195248,77.93209829,48.88,58.47354437,48.88,58.47354437,71.86,57.47,
25797,2022-01-14 16:00:00,44.76847954,45.73661314,68.75660923,69.70553568,48.88,58.47354437,48.88,58.47354437,71.86,57.47,
25798,2022-01-14 17:00:00,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47
25799,2022-01-14 18:00:00,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47
25800,2022-01-14 19:00:00,49.25,49.25,49.25,49.25,49.25,49.25,49.25,49.25,49.25,49.25,49.25
25801,2022-01-14 20:00:00,48.34,48.34,48.34,48.34,48.34,48.34,48.34,48.34,48.34,48.34,48.34
25802,2022-01-14 21:00:00,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29
25803,2022-01-14 22:00:00,62.89,62.89,62.89,62.89,62.89,62.89,62.89,62.89,62.89,62.89,62.89
25804,2022-01-14 23:00:00,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9,63.9
25805,2022-01-15 00:00:00,60.49,60.49,60.49,60.49,60.49,60.49,60.49,60.49,60.49,60.49,60.49
25806,2022-01-15 01:00:00,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
25807,2022-01-15 02:00:00,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01,55.01
25808,2022-01-15 03:00:00,55.38,55.38,55.38,55.38,55.38,55.38,55.38,55.38,55.38,55.38,55.38
25809,2022-01-15 04:00:00,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
25810,2022-01-15 05:00:00,61.93,61.93,61.93,61.93,61.93,61.93,61.93,61.93,61.93,61.93,61.93
25811,2022-01-15 06:00:00,55.51,55.51,55.51,55.51,55.51,55.51,55.51,55.51,55.51,55.51,55.51
25812,2022-01-15 07:00:00,76.68,76.68,76.68,76.68,76.68,76.68,76.68,76.68,76.68,76.68,76.68
25813,2022-01-15 08:00:00,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36
25814,2022-01-15 09:00:00,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84
25815,2022-01-15 10:00:00,79.21,79.21,79.21,79.21,79.21,79.21,79.21,79.21,79.21,79.21,79.21
25816,2022-01-15 11:00:00,90.32,90.32,90.32,90.32,90.32,90.32,90.32,90.32,90.32,90.32,90.32
25817,2022-01-15 12:00:00,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68
25818,2022-01-15 13:00:00,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01
25819,2022-01-15 14:00:00,79.94,79.94,79.94,79.94,79.94,79.94,79.94,79.94,79.94,79.94,79.94
25820,2022-01-15 15:00:00,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19
25821,2022-01-15 16:00:00,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75
25822,2022-01-15 17:00:00,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78
25823,2022-01-15 18:00:00,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
25824,2022-01-15 19:00:00,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6
25825,2022-01-15 20:00:00,67.81,67.81,67.81,67.81,67.81,67.81,67.81,67.81,67.81,67.81,67.81
25826,2022-01-15 21:00:00,87.76,87.76,87.76,87.76,87.76,87.76,87.76,87.76,87.76,87.76,87.76
25827,2022-01-15 22:00:00,81.66,81.66,81.66,81.66,81.66,81.66,81.66,81.66,81.66,81.66,81.66
25828,2022-01-15 23:00:00,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76,79.76
25829,2022-01-16 00:00:00,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31
25830,2022-01-16 01:00:00,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02
25831,2022-01-16 02:00:00,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27
25832,2022-01-16 03:00:00,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78
25833,2022-01-16 04:00:00,75.24,75.24,75.24,75.24,75.24,75.24,75.24,75.24,75.24,75.24,75.24
25834,2022-01-16 05:00:00,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67
25835,2022-01-16 06:00:00,91.14,91.14,91.14,91.14,91.14,91.14,91.14,91.14,91.14,91.14,91.14
25836,2022-01-16 07:00:00,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08
25837,2022-01-16 08:00:00,80.37,80.37,80.37,80.37,80.37,80.37,80.37,80.37,80.37,80.37,80.37
25838,2022-01-16 09:00:00,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5
25839,2022-01-16 10:00:00,149.11,149.11,149.11,149.11,149.11,149.11,149.11,149.11,149.11,149.11,149.11
25840,2022-01-16 11:00:00,136.33,136.33,136.33,136.33,136.33,136.33,136.33,136.33,136.33,136.33,136.33
25841,2022-01-16 12:00:00,112.29,112.29,112.29,112.29,112.29,112.29,112.29,112.29,112.29,112.29,112.29
25842,2022-01-16 13:00:00,81.69,81.69,81.69,81.69,81.69,81.69,81.69,81.69,81.69,81.69,81.69
25843,2022-01-16 14:00:00,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25
25844,2022-01-16 15:00:00,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0
25845,2022-01-16 16:00:00,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95
25846,2022-01-16 17:00:00,64.87,64.87,64.87,64.87,64.87,64.87,64.87,64.87,64.87,64.87,64.87
25847,2022-01-16 18:00:00,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48,58.48
25848,2022-01-16 19:00:00,65.74,65.74,65.74,65.74,65.74,65.74,65.74,65.74,65.74,65.74,65.74
25849,2022-01-16 20:00:00,73.06,73.06,73.06,73.06,73.06,73.06,73.06,73.06,73.06,73.06,73.06
25850,2022-01-16 21:00:00,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12
25851,2022-01-16 22:00:00,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
25852,2022-01-16 23:00:00,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58,87.58
25853,2022-01-17 00:00:00,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15
25854,2022-01-17 01:00:00,78.16,78.16,78.16,78.16,78.16,78.16,78.16,78.16,78.16,78.16,78.16
25855,2022-01-17 02:00:00,80.66,80.66,80.66,80.66,80.66,80.66,80.66,80.66,80.66,80.66,80.66
25856,2022-01-17 03:00:00,87.07,87.07,87.07,87.07,87.07,87.07,87.07,87.07,87.07,87.07,87.07
25857,2022-01-17 04:00:00,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.7
25858,2022-01-17 05:00:00,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36
25859,2022-01-17 06:00:00,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96
25860,2022-01-17 07:00:00,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28
25861,2022-01-17 08:00:00,119.76,119.76,119.76,119.76,119.76,119.76,119.76,119.76,119.76,119.76,119.76
25862,2022-01-17 09:00:00,78.91237086,52.25196383,143.9449192,144.2811109,48.88,58.47354437,48.88,58.47354437,119.76,147.73,
25863,2022-01-17 10:00:00,61.7983892,59.80281139,140.8859273,143.2371643,48.88,58.47354437,48.88,58.47354437,119.76,147.73,
25864,2022-01-17 11:00:00,147.73,147.73,147.73,147.73,147.73,147.73,147.73,147.73,147.73,147.73,147.73
25865,2022-01-17 12:00:00,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96,145.96
25866,2022-01-17 13:00:00,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53
25867,2022-01-17 14:00:00,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9
25868,2022-01-17 15:00:00,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62
25869,2022-01-17 16:00:00,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56
25870,2022-01-17 17:00:00,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78
25871,2022-01-17 18:00:00,53.7915956,51.33304406,60.35684566,63.23160122,48.88,58.47354437,48.88,58.47354437,69.78,67.2,
25872,2022-01-17 19:00:00,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2,67.2
25873,2022-01-17 20:00:00,83.51,83.51,83.51,83.51,83.51,83.51,83.51,83.51,83.51,83.51,83.51
25874,2022-01-17 21:00:00,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33
25875,2022-01-17 22:00:00,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73
25876,2022-01-17 23:00:00,116.41,116.41,116.41,116.41,116.41,116.41,116.41,116.41,116.41,116.41,116.41
25877,2022-01-18 00:00:00,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22
25878,2022-01-18 01:00:00,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69,112.69
25879,2022-01-18 02:00:00,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84,113.84
25880,2022-01-18 03:00:00,147.55,147.55,147.55,147.55,147.55,147.55,147.55,147.55,147.55,147.55,147.55
25881,2022-01-18 04:00:00,142.07,142.07,142.07,142.07,142.07,142.07,142.07,142.07,142.07,142.07,142.07
25882,2022-01-18 05:00:00,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31
25883,2022-01-18 06:00:00,111.82,111.82,111.82,111.82,111.82,111.82,111.82,111.82,111.82,111.82,111.82
25884,2022-01-18 07:00:00,97.95,97.95,97.95,97.95,97.95,97.95,97.95,97.95,97.95,97.95,97.95
25885,2022-01-18 08:00:00,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8
25886,2022-01-18 09:00:00,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57,115.57
25887,2022-01-18 10:00:00,134.98,134.98,134.98,134.98,134.98,134.98,134.98,134.98,134.98,134.98,134.98
25888,2022-01-18 11:00:00,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53,132.53
25889,2022-01-18 12:00:00,123.09,123.09,123.09,123.09,123.09,123.09,123.09,123.09,123.09,123.09,123.09
25890,2022-01-18 13:00:00,114.62,114.62,114.62,114.62,114.62,114.62,114.62,114.62,114.62,114.62,114.62
25891,2022-01-18 14:00:00,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55
25892,2022-01-18 15:00:00,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03
25893,2022-01-18 16:00:00,66.23,66.23,66.23,66.23,66.23,66.23,66.23,66.23,66.23,66.23,66.23
25894,2022-01-18 17:00:00,60.39,60.39,60.39,60.39,60.39,60.39,60.39,60.39,60.39,60.39,60.39
25895,2022-01-18 18:00:00,68.44,68.44,68.44,68.44,68.44,68.44,68.44,68.44,68.44,68.44,68.44
25896,2022-01-18 19:00:00,68.06,68.06,68.06,68.06,68.06,68.06,68.06,68.06,68.06,68.06,68.06
25897,2022-01-18 20:00:00,67.69,67.69,67.69,67.69,67.69,67.69,67.69,67.69,67.69,67.69,67.69
25898,2022-01-18 21:00:00,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73,81.73
25899,2022-01-18 22:00:00,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83,94.83
25900,2022-01-18 23:00:00,88.75,88.75,88.75,88.75,88.75,88.75,88.75,88.75,88.75,88.75,88.75
25901,2022-01-19 00:00:00,81.92,81.92,81.92,81.92,81.92,81.92,81.92,81.92,81.92,81.92,81.92
25902,2022-01-19 01:00:00,90.46,90.46,90.46,90.46,90.46,90.46,90.46,90.46,90.46,90.46,90.46
25903,2022-01-19 02:00:00,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37,98.37
25904,2022-01-19 03:00:00,116.73,116.73,116.73,116.73,116.73,116.73,116.73,116.73,116.73,116.73,116.73
25905,2022-01-19 04:00:00,113.51,113.51,113.51,113.51,113.51,113.51,113.51,113.51,113.51,113.51,113.51
25906,2022-01-19 05:00:00,100.88,100.88,100.88,100.88,100.88,100.88,100.88,100.88,100.88,100.88,100.88
25907,2022-01-19 06:00:00,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53
25908,2022-01-19 07:00:00,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86
25909,2022-01-19 08:00:00,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35
25910,2022-01-19 09:00:00,139.49,139.49,139.49,139.49,139.49,139.49,139.49,139.49,139.49,139.49,139.49
25911,2022-01-19 10:00:00,143.63,143.63,143.63,143.63,143.63,143.63,143.63,143.63,143.63,143.63,143.63
25912,2022-01-19 11:00:00,135.7,135.7,135.7,135.7,135.7,135.7,135.7,135.7,135.7,135.7,135.7
25913,2022-01-19 12:00:00,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31,120.31
25914,2022-01-19 13:00:00,111.98,111.98,111.98,111.98,111.98,111.98,111.98,111.98,111.98,111.98,111.98
25915,2022-01-19 14:00:00,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16,105.16
25916,2022-01-19 15:00:00,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09
25917,2022-01-19 16:00:00,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89
25918,2022-01-19 17:00:00,77.24,77.24,77.24,77.24,77.24,77.24,77.24,77.24,77.24,77.24,77.24
25919,2022-01-19 18:00:00,53.62,53.62,53.62,53.62,53.62,53.62,53.62,53.62,53.62,53.62,53.62
25920,2022-01-19 19:00:00,47.63,47.63,47.63,47.63,47.63,47.63,47.63,47.63,47.63,47.63,47.63
25921,2022-01-19 20:00:00,59.56,59.56,59.56,59.56,59.56,59.56,59.56,59.56,59.56,59.56,59.56
25922,2022-01-19 21:00:00,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41
25923,2022-01-19 22:00:00,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62
25924,2022-01-19 23:00:00,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07
25925,2022-01-20 00:00:00,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83
25926,2022-01-20 01:00:00,115.59,115.59,115.59,115.59,115.59,115.59,115.59,115.59,115.59,115.59,115.59
25927,2022-01-20 02:00:00,114.93,114.93,114.93,114.93,114.93,114.93,114.93,114.93,114.93,114.93,114.93
25928,2022-01-20 03:00:00,135.45,135.45,135.45,135.45,135.45,135.45,135.45,135.45,135.45,135.45,135.45
25929,2022-01-20 04:00:00,131.66,131.66,131.66,131.66,131.66,131.66,131.66,131.66,131.66,131.66,131.66
25930,2022-01-20 05:00:00,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9
25931,2022-01-20 06:00:00,128.85,128.85,128.85,128.85,128.85,128.85,128.85,128.85,128.85,128.85,128.85
25932,2022-01-20 07:00:00,129.37,129.37,129.37,129.37,129.37,129.37,129.37,129.37,129.37,129.37,129.37
25933,2022-01-20 08:00:00,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96,133.96
25934,2022-01-20 09:00:00,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23,143.23
25935,2022-01-20 10:00:00,138.78,138.78,138.78,138.78,138.78,138.78,138.78,138.78,138.78,138.78,138.78
25936,2022-01-20 11:00:00,123.62,123.62,123.62,123.62,123.62,123.62,123.62,123.62,123.62,123.62,123.62
25937,2022-01-20 12:00:00,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7
25938,2022-01-20 13:00:00,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88
25939,2022-01-20 14:00:00,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93,48.93
25940,2022-01-20 15:00:00,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31
25941,2022-01-20 16:00:00,47.18,47.18,47.18,47.18,47.18,47.18,47.18,47.18,47.18,47.18,47.18
25942,2022-01-20 17:00:00,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7
25943,2022-01-20 18:00:00,42.07,42.07,42.07,42.07,42.07,42.07,42.07,42.07,42.07,42.07,42.07
25944,2022-01-20 19:00:00,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13,35.13
25945,2022-01-20 20:00:00,42.02,42.02,42.02,42.02,42.02,42.02,42.02,42.02,42.02,42.02,42.02
25946,2022-01-20 21:00:00,48.19,48.19,48.19,48.19,48.19,48.19,48.19,48.19,48.19,48.19,48.19
25947,2022-01-20 22:00:00,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8
25948,2022-01-20 23:00:00,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93
25949,2022-01-21 00:00:00,53.84,53.84,53.84,53.84,53.84,53.84,53.84,53.84,53.84,53.84,53.84
25950,2022-01-21 01:00:00,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18
25951,2022-01-21 02:00:00,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54
25952,2022-01-21 03:00:00,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56
25953,2022-01-21 04:00:00,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08
25954,2022-01-21 05:00:00,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.02
25955,2022-01-21 06:00:00,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
25956,2022-01-21 07:00:00,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.23,63.23
25957,2022-01-21 08:00:00,47.68015412,36.37716349,122.7710689,115.1786197,48.88,58.47354437,48.88,58.47354437,63.23,96.42,
25958,2022-01-21 09:00:00,38.43262635,31.92220008,140.8269438,131.8684012,48.88,58.47354437,48.88,58.47354437,63.23,96.42,
25959,2022-01-21 10:00:00,34.58784192,30.87864319,139.6124245,137.2958938,48.88,58.47354437,48.88,58.47354437,63.23,96.42,
25960,2022-01-21 11:00:00,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42
25961,2022-01-21 12:00:00,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42
25962,2022-01-21 13:00:00,72.28,72.28,72.28,72.28,72.28,72.28,72.28,72.28,72.28,72.28,72.28
25963,2022-01-21 14:00:00,74.94,74.94,74.94,74.94,74.94,74.94,74.94,74.94,74.94,74.94,74.94
25964,2022-01-21 15:00:00,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01
25965,2022-01-21 16:00:00,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
25966,2022-01-21 17:00:00,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89,61.89
25967,2022-01-21 18:00:00,55.07,55.07,55.07,55.07,55.07,55.07,55.07,55.07,55.07,55.07,55.07
25968,2022-01-21 19:00:00,56.88,56.88,56.88,56.88,56.88,56.88,56.88,56.88,56.88,56.88,56.88
25969,2022-01-21 20:00:00,56.49,56.49,56.49,56.49,56.49,56.49,56.49,56.49,56.49,56.49,56.49
25970,2022-01-21 21:00:00,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.56
25971,2022-01-21 22:00:00,74.88,74.88,74.88,74.88,74.88,74.88,74.88,74.88,74.88,74.88,74.88
25972,2022-01-21 23:00:00,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68
25973,2022-01-22 00:00:00,70.13,70.13,70.13,70.13,70.13,70.13,70.13,70.13,70.13,70.13,70.13
25974,2022-01-22 01:00:00,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51,61.51
25975,2022-01-22 02:00:00,53.92,53.92,53.92,53.92,53.92,53.92,53.92,53.92,53.92,53.92,53.92
25976,2022-01-22 03:00:00,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81
25977,2022-01-22 04:00:00,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42
